--[[
  ~ dumper · customs · dota2
  ~ credits: rou (a.k.a internetenemy), qfun(a.k.a qfun_g9s)
  ~ special for t.me/wildguild

  ~ build ec5ff63 
  ~ auto-generated — do not edit
]]


Tokens,English,SChinese
DOTA_Tooltip_ability_item_0772_Description,,<h1>被动：灵能永续</h1>使自己处于冰冻状态。攻击命中时有%ability_trigger_chance_pct%%%概率，使自身所有主动技能减少%ability_value_cdr_per_hit_sec%秒冷却。
DOTA_Tooltip_ability_item_0773,,先祖：猎杀印记
DOTA_Tooltip_ability_item_0773_Description,,<h1>被动：猎杀印记</h1>每次攻击命中有%ability_value_trigger_chance_pct%%%概率为其添加1层「追猎」，每层使其受到你的伤害增加%ability_dmg_pct_per_stack%%%，持续%ability_mark_duration%秒，最多叠加%ability_value_max_stacks%层；达到最大层数时效果翻倍。
DOTA_Tooltip_ability_item_0774,,先祖：圣剑
DOTA_Tooltip_ability_item_0774_Description,,<h1>被动：轮盘连锁</h1>造成暴击时，有%ability_value_chain_chance_pct%%%概率追加一次等额伤害，此次追加的伤害无法暴击。
DOTA_Tooltip_ability_item_0774_Lore,,它强横无比。
DOTA_Tooltip_ability_item_0775,,先祖：蝴蝶
DOTA_Tooltip_ability_item_0775_Description,,<h1>被动：振翅</h1>触发闪避后，获得1层「振翅」效果，最高%ability_value_max_stacks%层，每层使自身获得%ability_value_omni_crit_chance_pct%%%全域暴击率，每%ability_decay_interval%秒流逝1层。
DOTA_Tooltip_ability_item_0776,,先祖：夜鸦披风
DOTA_Tooltip_ability_item_0776_Description,,<h1>以退为进:</h1>每次触发闪避时，所有技能的冷却时间减少%ability_reduce_cooldown_sec%秒。该效果具有%ability_value_c_trigger_cooldown%秒触发冷却。
DOTA_Tooltip_ability_item_0776_Lore,,摄魂之箭。
DOTA_Tooltip_ability_item_0777,,先祖：浮屠斩
DOTA_Tooltip_ability_item_0777_Description,,"<h1>屠戮:</h1>目标每损失%ability_loss_health_step_pct%%%生命值,你对其造成的伤害提高%ability_damage_bonus_per_step_pct%%%。(上限%ability_value_damage_bonus_limit_pct%%%)<h1>浴血:</h1>自身处于流血状态时,流血伤害提高%ability_value_bleeding_bleed_pct%%%,并获得%ability_value_bleeding_outgoing_pct%%%最终伤害加成。"
DOTA_Tooltip_ability_item_0777_Lore,,"来源上古的巨剑,凝神一望,尸山血海。"
DOTA_Tooltip_ability_item_0778,,先祖：死神之镰
DOTA_Tooltip_ability_item_0778_Description,,<h1>被动：死神斩击</h1>每隔一段时间，下次攻击会标记目标降下斩击，对目标及其周围%ability_radius%范围敌人造成%ability_value_damage_pct%%%全属性纯粹伤害。每拥有1%任意吸血，使该伤害增加%ability_lifesteal_damage_bonus_pct%%%，该加成最多增加%ability_value_lifesteal_damage_bonus_max_pct%%%。
DOTA_Tooltip_ability_item_0778_Lore,,它不催促死亡，只在伤口足够深时轻轻收账。
DOTA_Tooltip_ability_item_0779,,先祖：无尽之刃
DOTA_Tooltip_ability_item_0779_Description,,<h1>被动：无尽</h1>获得等同于物理暴击和魔法暴击总和%ability_value_crit_damage_convert_pct%%%的暴击伤害。
DOTA_Tooltip_ability_item_0779_Lore,,暴击伤害增加值等于自身物理暴击率和魔法暴击率总和的一部分。
DOTA_Tooltip_ability_item_0780,,先祖：火毒权杖
DOTA_Tooltip_ability_item_0780_Description,,"<h1>被动：乱毒</h1>给目标添加任意负面状态时,使其%ability_value_trigger_chance_pct%%%概率受到1层中毒。"
DOTA_Tooltip_ability_item_0781,,先祖：神圣护服
DOTA_Tooltip_ability_item_0781_Description,,<h1>被动：神圣化</h1>受到伤害时，其中%ability_value_defer_pct%%%不会立即扣除，而是记入流血池，在%ability_value_defer_duration%秒内缓慢流失。
DOTA_Tooltip_ability_item_0782,,先祖：血魔轻铠
DOTA_Tooltip_ability_item_0782_Description,,<h1>被动：血盾</h1>触发吸血时，将吸血量的%ability_value_lifesteal_conversion_pct%%%以%ability_value_shield_conversion_efficiency_pct%%%的效率转化为护盾恢复；溢出的吸血或生命恢复的%ability_value_overheal_shield_pct%%%也将转化为护盾恢复。
DOTA_Tooltip_ability_item_0783,,先祖：空刃护符
DOTA_Tooltip_ability_item_0783_Description,,<h1>被动：空刃</h1>每具有%ability_evasion_step_pct%%%闪避，获得%ability_value_crit_damage_per_step_pct%%%暴击伤害，最多%ability_value_crit_damage_max_pct%%%。
DOTA_Tooltip_ability_item_0784,,先祖：血棘之剑
DOTA_Tooltip_ability_item_0784_Description,,<h1>主动：血月冲击</h1>发起血月冲击，对命中的敌人造成%ability_attack_damage_pct%%%攻击力的物理伤害，使其流血并烙上【血月】印记，持续%ability_bloodmoon_duration%秒。<h1>被动：血月狩猎</h1>你攻击身负【血月】的目标时，每次命中有%ability_value_vulnerable_chance_pct%%%的概率为其施加1层易伤，持续%ability_vulnerable_duration%秒。
DOTA_Tooltip_ability_item_0784_Lore,,残章缺了一页，正好用暴击补上。
DOTA_Tooltip_ability_item_0785,,先祖：虚空之刃
DOTA_Tooltip_ability_item_0785_Description,,<h1>主动：虚无</h1>将敌方目标转为虚无状态，移动速度降低%ability_move_slow_pct%%%，受到的魔法伤害提升%ability_value_magical_pct%%%，并免疫物理伤害，持续%ability_value_duration%秒。
DOTA_Tooltip_ability_item_0786,,先祖：焚狱壁垒
DOTA_Tooltip_ability_item_0786_Description,,"<h1>被动：焚狱壁垒</h1>周围每有一个处于【灼烧】状态的敌人，每秒为自身恢复%ability_value_shield_regen_pct_per_unit%%%护盾值(上限%ability_value_shield_regen_max_pct%%%),精英/头目/BOSS分别视为%ability_elite_count_weight%/%ability_miniboss_count_weight%/%ability_boss_count_weight%个单位。"
DOTA_Tooltip_ability_item_0787,,先祖：狮心战斧
DOTA_Tooltip_ability_item_0787_Description,,"<h1>被动：碎甲</h1>受到伤害增加%ability_incoming_damage_increase_pct%%%,自身每具有%ability_value_c_armor_step%点护甲值,获得%ability_outgoing_damage_pct_per_step%%%最终伤害增幅,最高%ability_value_outgoing_damage_max_pct%%%。"
DOTA_Tooltip_ability_item_0788,,先祖：智渊魔典
DOTA_Tooltip_ability_item_0788_Description,,"<h1>被动：智识涌魔</h1>所有技能魔法消耗增加%ability_value_mana_cost_pct%%%,但每点智力额外提供%ability_value_mana_per_int%点魔法值。"
DOTA_Tooltip_ability_item_0789,,先祖：永劫回环
DOTA_Tooltip_ability_item_0789_Description,,<h1>被动：永劫回环</h1>每拥有2%冷却缩减，便额外减少%ability_value_charge_reduce_per_2cdr%%%充能恢复时间（上限%ability_value_max_charge_reduce_pct%%%）。
DOTA_Tooltip_ability_item_0790,,先祖：噬魔之握
DOTA_Tooltip_ability_item_0790_Description,,<h1>被动：噬魔之握</h1>吸血中获取的恢复量减少%ability_value_c_lifesteal_reduce_pct%%%。自身每拥有%ability_mana_step%点魔法值，获得%ability_value_magical_lifesteal_per_mana_step%%%魔法吸血。(最高%ability_value_magical_lifesteal_cap_pct%%%)
DOTA_Tooltip_ability_item_0791,,先祖：魔爆之戒
DOTA_Tooltip_ability_item_0791_Description,,<h1>被动：魔爆</h1>自身每拥有300点最大魔法值，获得%ability_value_crit_pct_per_300_mana%%%魔法暴击率，上限%ability_value_crit_cap_pct%%%。
DOTA_Tooltip_ability_item_0792,,先祖：无光斗篷
DOTA_Tooltip_ability_item_0792_Description,,<h1>被动：无光</h1>自身每具有%ability_evasion_step_pct%%%闪避率，增加%ability_value_magic_resistance_pct_per_step%%%魔法抗性（上限%ability_value_magic_resistance_max_pct%%%）。
DOTA_Tooltip_ability_item_0793,,先祖：掠影手套
DOTA_Tooltip_ability_item_0793_Description,,<h1>被动：掠影</h1>移动速度超过%ability_movespeed_threshold%时，每超过%ability_value_c_movespeed_per_step%点移动速度，增加%ability_evasion_pct_per_step%%%闪避率，上限%ability_value_max_evasion_pct%%%。
DOTA_Tooltip_ability_item_0794,,先祖：时滞血契
DOTA_Tooltip_ability_item_0794_Description,,"<h1>被动：时滞</h1>每次受到伤害时，恢复自身%ability_value_recover_max_health_pct%%%的生命值和护盾值,自身每损失1%生命值,使该恢复效果提升1%。"
DOTA_Tooltip_ability_item_0795,,先祖：蓄势重击
DOTA_Tooltip_ability_item_0795_Description,,<h1>被动：侵蚀</h1>你的持续伤害每次结算时获得1层【侵蚀】，每层增加%ability_crit_per_stack%%%全域暴击率与%ability_critdmg_per_stack%%%暴击伤害，最多叠加%ability_value_max_stacks%层；每秒流逝%ability_erode_decay_pct%%%层数，最少流逝1层。
DOTA_Tooltip_ability_item_0796,,先祖：灵魂链接
DOTA_Tooltip_ability_item_0796_Description,,"<h1>主动：灵魂链接</h1>与目标灵魂相连，持续%ability_link_duration%秒：期间该目标对你造成的伤害降低%ability_value_damage_reduction_pct%%%，每当你受到伤害,对链接目标造成(自身护甲×%ability_value_reflect_armor_pct%%%×受到伤害)的物理伤害。"
DOTA_Tooltip_ability_item_0797,,先祖：影舞者之绫
DOTA_Tooltip_ability_item_0797_Description,,<h1>被动：影舞</h1>你的闪避率超过%ability_value_c_evasion_threshold_pct%%%的部分，每1%闪避使你造成的伤害增加%ability_value_dmg_per_evasion_pct%%%。
DOTA_Tooltip_ability_item_0798,,先祖：轮转逾限
DOTA_Tooltip_ability_item_0798_Description,,<h1>被动：轮转逾限</h1>你的冷却缩减超过%ability_value_c_overflow_threshold_pct%%%的部分，每1%使你的技能伤害提高%ability_value_convert_per_pct%%%。
DOTA_Tooltip_ability_item_0799,,先祖：太阳熔炉
DOTA_Tooltip_ability_item_0799_Description,,<h1>被动：太阳熔炉</h1>将造成的非普攻的物理伤害转化为%ability_value_magic_amp_pct%%%的魔法伤害。
DOTA_Tooltip_ability_item_0800,,先祖：破军重刃
DOTA_Tooltip_ability_item_0800_Description,,"<h1>被动：霜蚀</h1>直接攻击使目标受到1层冰冻;当目标冰冻达到%ability_freeze_stack_threshold%层时,移除其全部冰冻层数,并使其受到%ability_frostbite_duration%秒【冻伤】:每秒受到%ability_value_damage_all_stats_pct%%%全属性的魔法伤害。<h1>被动：凛冽</h1>自身处于冰冻状态时,受到的伤害减少%ability_value_damage_resistance_pct%%%,攻击速度提高%ability_value_attack_speed_pct%%%。"
DOTA_Tooltip_ability_item_0801,,先祖：刷新球
DOTA_Tooltip_ability_item_0801_Description,,<h1>主动：重置</h1>使用后重置除该物品以外所有技能和物品的冷却时间。
DOTA_Tooltip_ability_item_0802,,先祖：邪恶镰刀
DOTA_Tooltip_ability_item_0802_Description,,<h1>被动：处决</h1>造成伤害后，直接秒杀生命值低于%ability_value_execute_health_pct%%%的敌方单位；对Boss的阈值减半。
DOTA_Tooltip_ability_item_0803,,先祖：合欢和弦
DOTA_Tooltip_ability_item_0803_Description,,<h1>主动：阴阳流转</h1>在“激进”与“保守”两种状态间切换。<br>激进：增加%ability_value_aggressive_outgoing_damage_pct%%%伤害但受到伤害增加%ability_value_c_aggressive_incoming_damage_pct%%%。<br>保守：增加%ability_value_defensive_bonus_armor_pct%%%护甲与%ability_value_defensive_bonus_magic_resistance_pct%%%魔抗但造成的伤害减少%ability_value_c_defensive_outgoing_damage_reduction_pct%%%。
DOTA_Tooltip_ability_item_0804,,先祖：爱欲鞭笞者
DOTA_Tooltip_ability_item_0804_Description,,<h1>被动：爱欲</h1>攻击时%ability_value_trigger_chance_pct%%%概率附加%ability_value_damage_all_stats_pct%%%全属性纯粹伤害，并使目标随机受到一种负面状态：中毒、灼烧、冰冻或易伤，持续%ability_debuff_duration%秒。
DOTA_Tooltip_ability_item_0804_Lore,,以终焰完成收割。
DOTA_Tooltip_ability_item_0805,,先祖：苦痛臂章
DOTA_Tooltip_ability_item_0805_Description,,<h1>被动：折磨</h1>每次受到伤害时，使自身获得%ability_value_bonus_health%点生命上限，最多叠加%ability_value_max_stacks%层，每%ability_stack_decay_interval%秒流逝1层。
DOTA_Tooltip_ability_item_0805_Lore,,使穿戴者充满力量。
DOTA_Tooltip_ability_item_0806,,先祖：尖刺臂铠
DOTA_Tooltip_ability_item_0806_Description,,<h1>被动：尖刺</h1>受到攻击伤害时，反弹自身%ability_value_reflect_attack_damage_pct%%%攻击力的物理伤害，且每具有1点护甲值，使反弹伤害增加%ability_value_reflect_damage_pct_per_armor%%%。
DOTA_Tooltip_ability_item_0806_Lore,,使穿戴者充满力量。
DOTA_Tooltip_ability_item_0807,,先祖：贤者背包
DOTA_Tooltip_ability_item_0807_Description,,<h1>被动：贤者秘藏</h1>当拥有护盾值时，每秒恢复当前护盾值%ability_value_heal_pct_per_sec%%%的生命。<h1>储存:</h1>可以储存3000个金币。
DOTA_Tooltip_ability_item_0808,,先祖：石人之手
DOTA_Tooltip_ability_item_0808_Description,,"<h1>被动：蔑视</h1>每3秒对周围%ability_radius%范围造成%ability_value_max_shield_damage_pct%%%最大护盾值的纯粹伤害,并使其受到1层易伤。"
DOTA_Tooltip_ability_item_0809,,先祖：蛇影之手
DOTA_Tooltip_ability_item_0809_Description,,<h1>被动：毒爆</h1>当目标中毒层数累计到%ability_value_c_burst_stack_threshold%层时，进行一次「毒爆」：造成%ability_value_burst_damage_all_stats_pct%%%全属性的中毒伤害。<h1>被动：蛇蜕</h1>当自身处于中毒状态时，增加%ability_value_self_poison_bonus_poison_pct%%%中毒伤害和%ability_value_self_poison_bonus_damage_pct%%%伤害加成。
DOTA_Tooltip_ability_item_0810,,先祖：破血重刃
DOTA_Tooltip_ability_item_0810_Description,,<h1>被动：血誓</h1>流血伤害结算频率增加%ability_value_bleed_damage_faster_pct%%%，物理伤害触发暴击时%ability_value_trigger_chance_pct%%%概率使目标流血。
DOTA_Tooltip_ability_item_0811,,先祖：血誓断刃
DOTA_Tooltip_ability_item_0811_Description,,<h1>被动：血刃</h1>每具有%ability_lifesteal_step_pct%%%物理吸血，获得%ability_value_damage_bonus_per_step_pct%%%最终伤害加成，最多%ability_value_damage_bonus_max_pct%%%。
DOTA_Tooltip_ability_item_0812,,先祖：撕裂者臂铠
DOTA_Tooltip_ability_item_0812_Description,,<h1>被动：撕裂处决</h1>当目标累计流血池大于其当前生命值的%ability_execute_threshold_pct%%%时，直接斩杀目标。
DOTA_Tooltip_ability_item_0813,,先祖：冥王暗面
DOTA_Tooltip_ability_item_0813_Description,,<h1>被动：凝视</h1>每当持续伤害结算时，有%ability_value_trigger_chance_pct%%%概率使目标额外受到%ability_value_all_stats_damage_pct%%%全属性纯粹伤害，并额外受到1层易伤。
DOTA_Tooltip_ability_item_0813_Lore,,护符记下阵脚松动的那一拍。
DOTA_Tooltip_ability_item_0814,,先祖：虚空规尺
DOTA_Tooltip_ability_item_0814_Description,,<h1>主动：虚空刻度</h1>开启持续%ability_duration%秒的虚空刻度。期间自身魔法消耗增加%ability_value_mana_cost_pct%%%、技能伤害提高%ability_value_spell_amplify_pct%%%。
DOTA_Tooltip_ability_item_0814_Lore,,它量不出距离，只量出下一次施法早到多久。
DOTA_Tooltip_ability_item_0815,,先祖：王庭战旗
DOTA_Tooltip_ability_item_0815_Description,,<h1>主动：王庭战旗</h1>选择地面展开持续%ability_duration%秒的战旗。战旗使%ability_radius%范围内友军获得%ability_value_physical_damage_add_pct%%%物理伤害加成。
DOTA_Tooltip_ability_item_0815_Lore,,旗帜落地时，王庭才开始移动。
DOTA_Tooltip_ability_item_0816,,先祖：棘冠圣盾
DOTA_Tooltip_ability_item_0816_Description,,<h1>主动：棘能释放</h1>主动释放存储的棘能，对%ability_radius%范围敌人造成储能值%ability_value_damage_pct%%%的物理伤害，但每0.5秒损失%ability_shield_loss_pct%%%护盾值，持续%ability_shield_loss_duration%秒。<h1>被动：棘冠</h1>护盾吸收伤害时，将吸收伤害的%ability_value_store_pct%%%存储棘能，储能上限为最大生命值的%ability_value_charge_max_health_pct%%%。
DOTA_Tooltip_ability_item_0816_Lore,,盾面上的每根棘刺，都等着把承受还回去。
DOTA_Tooltip_ability_item_0817,,先祖：血祭之刃
DOTA_Tooltip_ability_item_0817_Description,,<h1>主动：血祭</h1>燃烧自身%ability_value_c_burn_current_pct%%%当前生命值，%ability_duration%秒内你造成的伤害增加%ability_value_damage_amp_pct%%%，期间燃烧消失的生命值无法以任何方式找回。
DOTA_Tooltip_ability_item_0818,,先祖：超频护腕
DOTA_Tooltip_ability_item_0818_Description,,<h1>被动：超频</h1>每秒向%ability_search_radius%范围内的随机敌人发射雷锤，命中造成%ability_value_attack_damage_pct%%%攻击力的纯粹伤害，附带攻击特效，并恢复%ability_value_c_mana_restore_max_mana_pct%%%最大魔法值。攻击速度超过%ability_attack_speed_threshold%后，每额外%ability_attack_speed_step%点攻击速度使发射频率提高25%，最高提高100%。
