--[[
  ~ dumper · customs · dota2
  ~ credits: rou (a.k.a internetenemy), qfun(a.k.a qfun_g9s)
  ~ special for t.me/wildguild

  ~ build ec5ff63 
  ~ auto-generated — do not edit
]]


Tokens,SChineseBaseline,English,EnglishReviewStatus,Russian,RussianReviewStatus,Vietnamese,VietnameseReviewStatus,ReviewIssue,ReviewBatch,Note
DOTA_Tooltip_ability_item_s_0459,命石:英灵之冠,Fate Stone: Crown of the Fallen,approved,Грань: Корона героя,approved,Đá Mệnh: Vương Miện Anh Linh,approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0459_Description,<h1>升华：英灵之冠</h1>升华后将命石的随机属性追加到对应的先祖装备。,<h1>Ascension: Crown of the Fallen</h1>Ascension appends the Fate Stone's random attributes to the corresponding Ancestral Equipment.,approved,<h1>Вознесение: Корона героя</h1>После Вознесения соответствующее Снаряжение предков получает случайные свойства Грани.,approved,"<h1>Thăng Hoa: Vương Miện Anh Linh</h1>Sau khi Thăng Hoa, thuộc tính ngẫu nhiên của Đá Mệnh sẽ được cộng thêm vào Trang bị Tổ Tiên tương ứng.",approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0460,命石:狮心王锤,Fate Stone: Lionheart Hammer,approved,Грань: Молот Львиного Сердца,approved,Đá Mệnh: Búa Sư Tử Tâm,approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0460_Description,<h1>升华：狮心王锤</h1>升华后将命石的随机属性追加到对应的先祖装备。,<h1>Ascension: Lionheart Hammer</h1>Ascension appends the Fate Stone's random attributes to the corresponding Ancestral Equipment.,approved,<h1>Вознесение: Молот Львиного Сердца</h1>После Вознесения соответствующее Снаряжение предков получает случайные свойства Грани.,approved,"<h1>Thăng Hoa: Búa Sư Tử Tâm</h1>Sau khi Thăng Hoa, thuộc tính ngẫu nhiên của Đá Mệnh sẽ được cộng thêm vào Trang bị Tổ Tiên tương ứng.",approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0461,命石:屠戮之靴,Fate Stone: Boots of Slaughter,approved,Грань: Сапоги Резни,approved,Đá Mệnh: Ủng Đồ Sát,approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0461_Description,<h1>升华：屠戮之靴</h1>升华后将命石的随机属性追加到对应的先祖装备。,<h1>Ascension: Boots of Slaughter</h1>Ascension appends the Fate Stone's random attributes to the corresponding Ancestral Equipment.,approved,<h1>Вознесение: Сапоги Резни</h1>После Вознесения соответствующее Снаряжение предков получает случайные свойства Грани.,approved,"<h1>Thăng Hoa: Ủng Đồ Sát</h1>Sau khi Thăng Hoa, thuộc tính ngẫu nhiên của Đá Mệnh sẽ được cộng thêm vào Trang bị Tổ Tiên tương ứng.",approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0210,命石:碎颅锤,Fate Stone: Skull Basher,approved,Грань: Молот Крушения Черепов,approved,Đá Mệnh: Búa Đập Sọ,approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0210_Description,<h1>升华：碎颅锤</h1>升华后将命石的随机属性追加到对应的先祖装备。,<h1>Ascension: Skull Basher</h1>Ascension appends the Fate Stone's random attributes to the corresponding Ancestral Equipment.,approved,<h1>Вознесение: Молот Крушения Черепов</h1>После Вознесения соответствующее Снаряжение предков получает случайные свойства Грани.,approved,"<h1>Thăng Hoa: Búa Đập Sọ</h1>Sau khi Thăng Hoa, thuộc tính ngẫu nhiên của Đá Mệnh sẽ được cộng thêm vào Trang bị Tổ Tiên tương ứng.",approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0300,命石:夜宴,Fate Stone: Night Banquet,approved,Грань: Ночной Пир,approved,Đá Mệnh: Yến Tiệc Đêm,approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0300_Description,<h1>升华：夜宴</h1>升华后将命石的随机属性追加到对应的先祖装备。,<h1>Ascension: Night Banquet</h1>Ascension appends the Fate Stone's random attributes to the corresponding Ancestral Equipment.,approved,<h1>Вознесение: Ночной Пир</h1>После Вознесения соответствующее Снаряжение предков получает случайные свойства Грани.,approved,"<h1>Thăng Hoa: Yến Tiệc Đêm</h1>Sau khi Thăng Hoa, thuộc tính ngẫu nhiên của Đá Mệnh sẽ được cộng thêm vào Trang bị Tổ Tiên tương ứng.",approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0307,命石:涡流手套,Fate Stone: Vortex Gloves,approved,Грань: Перчатки Вихря,approved,Đá Mệnh: Găng Tay Xoáy,approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0307_Description,<h1>升华：涡流手套</h1>升华后将命石的随机属性追加到对应的先祖装备。,<h1>Ascension: Vortex Gloves</h1>Ascension appends the Fate Stone's random attributes to the corresponding Ancestral Equipment.,approved,<h1>Вознесение: Перчатки Вихря</h1>После Вознесения соответствующее Снаряжение предков получает случайные свойства Грани.,approved,"<h1>Thăng Hoa: Găng Tay Xoáy</h1>Sau khi Thăng Hoa, thuộc tính ngẫu nhiên của Đá Mệnh sẽ được cộng thêm vào Trang bị Tổ Tiên tương ứng.",approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0338,命石:空灵星杖,Fate Stone: Ethereal Star Staff,approved,Грань: Посох Эфирной Звезды,approved,Đá Mệnh: Trượng Sao Linh Không,approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0338_Description,<h1>升华：空灵星杖</h1>升华后将命石的随机属性追加到对应的先祖装备。,<h1>Ascension: Ethereal Star Staff</h1>Ascension appends the Fate Stone's random attributes to the corresponding Ancestral Equipment.,approved,<h1>Вознесение: Посох Эфирной Звезды</h1>После Вознесения соответствующее Снаряжение предков получает случайные свойства Грани.,approved,"<h1>Thăng Hoa: Trượng Sao Linh Không</h1>Sau khi Thăng Hoa, thuộc tính ngẫu nhiên của Đá Mệnh sẽ được cộng thêm vào Trang bị Tổ Tiên tương ứng.",approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0340,命石:毁灭之锤,Fate Stone: Hammer of Destruction,approved,Грань: Молот Разрушения,approved,Đá Mệnh: Búa Hủy Diệt,approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0340_Description,<h1>升华：毁灭之锤</h1>升华后将命石的随机属性追加到对应的先祖装备。,<h1>Ascension: Hammer of Destruction</h1>Ascension appends the Fate Stone's random attributes to the corresponding Ancestral Equipment.,approved,<h1>Вознесение: Молот Разрушения</h1>После Вознесения соответствующее Снаряжение предков получает случайные свойства Грани.,approved,"<h1>Thăng Hoa: Búa Hủy Diệt</h1>Sau khi Thăng Hoa, thuộc tính ngẫu nhiên của Đá Mệnh sẽ được cộng thêm vào Trang bị Tổ Tiên tương ứng.",approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0515,命石:嗜血王权,Fate Stone: Bloodthirsty Sovereignty,approved,Грань: Кровожадное Владычество,approved,Đá Mệnh: Vương Quyền Khát Máu,approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0515_Description,<h1>升华：嗜血王权</h1>升华后将命石的随机属性追加到对应的先祖装备。,<h1>Ascension: Bloodthirsty Sovereignty</h1>Ascension appends the Fate Stone's random attributes to the corresponding Ancestral Equipment.,approved,<h1>Вознесение: Кровожадное Владычество</h1>После Вознесения соответствующее Снаряжение предков получает случайные свойства Грани.,approved,"<h1>Thăng Hoa: Vương Quyền Khát Máu</h1>Sau khi Thăng Hoa, thuộc tính ngẫu nhiên của Đá Mệnh sẽ được cộng thêm vào Trang bị Tổ Tiên tương ứng.",approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0516,命石:魔神手套,Fate Stone: Demon God's Gauntlets,approved,Грань: Перчатки Демона-Бога,approved,Đá Mệnh: Găng Tay Ma Thần,approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0516_Description,<h1>升华：魔神手套</h1>升华后将命石的随机属性追加到对应的先祖装备。,<h1>Ascension: Demon God's Gauntlets</h1>Ascension appends the Fate Stone's random attributes to the corresponding Ancestral Equipment.,approved,<h1>Вознесение: Перчатки Демона-Бога</h1>После Вознесения соответствующее Снаряжение предков получает случайные свойства Грани.,approved,"<h1>Thăng Hoa: Găng Tay Ma Thần</h1>Sau khi Thăng Hoa, thuộc tính ngẫu nhiên của Đá Mệnh sẽ được cộng thêm vào Trang bị Tổ Tiên tương ứng.",approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0518,命石:蚀魔星盘,Fate Stone: Eclipse Astrolabe,approved,Грань: Астролябия Пожирателя Демонов,approved,Đá Mệnh: Tinh Bàn Thực Ma,approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0518_Description,<h1>升华：蚀魔星盘</h1>升华后将命石的随机属性追加到对应的先祖装备。,<h1>Ascension: Eclipse Astrolabe</h1>Ascension appends the Fate Stone's random attributes to the corresponding Ancestral Equipment.,approved,<h1>Вознесение: Астролябия Пожирателя Демонов</h1>После Вознесения соответствующее Снаряжение предков получает случайные свойства Грани.,approved,"<h1>Thăng Hoa: Tinh Bàn Thực Ma</h1>Sau khi Thăng Hoa, thuộc tính ngẫu nhiên của Đá Mệnh sẽ được cộng thêm vào Trang bị Tổ Tiên tương ứng.",approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0520,命石:噬魂血刃,Fate Stone: Soul-Devouring Blood Blade,approved,Грань: Кровавый клинок пожирателя душ,approved,Đá Mệnh: Huyết Nhận Thực Hồn,approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0520_Description,<h1>升华：噬魂血刃</h1>升华后将命石的随机属性追加到对应的先祖装备。,<h1>Ascension: Soul-Devouring Blood Blade</h1>Ascension appends the Fate Stone's random attributes to the corresponding Ancestral Equipment.,approved,<h1>Вознесение: Кровавый клинок пожирателя душ</h1>После Вознесения соответствующее Снаряжение предков получает случайные свойства Грани.,approved,"<h1>Thăng Hoa: Huyết Nhận Thực Hồn</h1>Sau khi Thăng Hoa, thuộc tính ngẫu nhiên của Đá Mệnh sẽ được cộng thêm vào Trang bị Tổ Tiên tương ứng.",approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0523,命石:疾影手套,Fate Stone: Shadow-Devouring Assault,approved,Грань: Рывок теней,approved,Đá Mệnh: Thôn Ảnh Tật Kích,approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0523_Description,<h1>升华：疾影手套</h1>升华后将命石的随机属性追加到对应的先祖装备。,<h1>Ascension: Shadow-Devouring Assault</h1>Ascension appends the Fate Stone's random attributes to the corresponding Ancestral Equipment.,approved,<h1>Вознесение: Рывок теней</h1>После Вознесения соответствующее Снаряжение предков получает случайные свойства Грани.,approved,"<h1>Thăng Hoa: Thôn Ảnh Tật Kích</h1>Sau khi Thăng Hoa, thuộc tính ngẫu nhiên của Đá Mệnh sẽ được cộng thêm vào Trang bị Tổ Tiên tương ứng.",approved,,migration-2026-08,
DOTA_Tooltip_ability_item_s_0526,命石:贤者之证,Fate Stone: Sage's Mark,approved,Грань: Печать мудреца,approved,Đá Mệnh: Chứng Nhân Hiền Giả,approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_s_0526_Description,<h1>升华：贤者之证</h1>升华后将命石的随机属性追加到对应的先祖装备。,<h1>Ascension: Sage's Mark</h1>Ascension applies the Fate Stone's random attributes to the corresponding Ancestral Equipment.,approved,<h1>Вознесение: Печать мудреца</h1>После Вознесения случайные атрибуты Грани переносятся на соответствующее Снаряжение предков.,approved,"<h1>Thăng Hoa: Chứng Nhân Hiền Giả</h1>Sau khi Thăng Hoa, thuộc tính ngẫu nhiên của Đá Mệnh sẽ được cộng thêm vào Trang bị Tổ Tiên tương ứng.",approved,,addon_27.08_5.30,
DOTA_Tooltip_ability_item_s_0527,命石:狮心王之冠,Fate Stone: Lionheart King's Crown,approved,Грань: Корона Львиного Сердца,approved,Đá Mệnh: Vương Miện Sư Tâm,approved,,migration-2026-08,
